Transaction ID,Date,Customer ID,Customer Name,Age,Gender,Product ID,Product Name,Product Category,Unit Price,Quantity
TR-539,2025-06-22,5883,dBFviSSO,36,Female,7,xAhQXR,Books,78.52206205060085,3
TR-540,2025-06-23,9517,fzjharpM,45,Female,7,dRgias,Electronics,71.2491178997154,5
TR-541,2025-06-24,5780,GRPfjPqH,18,Male,8,eowbPv,Electronics,79.68438506695851,2
TR-542,2025-06-25,5680,xMtLGrPH,66,Male,6,OASZFs,Electronics,723.5841694177055,1
TR-543,2025-06-26,9638,qnzfyWDq,27,Female,5,kGfIdd,Electronics,499.6002639707676,4
TR-544,2025-06-27,9620,uQKvxJbz,29,Female,5,GAuAjh,Electronics,603.7711662859487,2
TR-545,2025-06-28,4875,RgpfFvMa,23,Female,7,LwJKEY,Books,469.5066797436907,1
TR-546,2025-06-29,8138,PlZjsIVs,30,Male,7,lBNsGb,Clothing,607.4145005960424,2
TR-547,2025-06-30,1825,RPOrFjIi,66,Male,6,zGABTo,Electronics,795.4314433887463,2
TR-548,2025-07-01,1282,VsDqUgLj,46,Female,5,NdPIEF,Books,975.0851000857765,4
TR-549,2025-07-02,9670,hZerhUbP,69,Female,5,OtsWRC,Electronics,117.27008035780321,3
TR-550,2025-07-03,4608,omUDAhcF,62,Female,10,GHiwJE,Electronics,557.1259291326626,3
TR-551,2025-07-04,5647,JuDSSWFb,51,Male,7,TJPZgv,Electronics,625.7528175427187,2
TR-552,2025-07-05,8564,KkWDJUPE,42,Female,3,gwKSWN,Electronics,245.6830670534445,2
TR-553,2025-07-06,2860,arLwibsZ,20,Female,6,rSJBWh,Clothing,641.46772113501,4
TR-554,2025-07-07,4246,LeZCONQh,60,Male,9,dPXzDp,Books,375.82861862762843,1
TR-555,2025-07-08,9081,rlLwyLmm,67,Female,1,ajhXvc,Electronics,95.11977896400072,5
TR-556,2025-07-09,8535,phuVsPNT,31,Female,10,lNmsLX,Clothing,920.1342248928829,3
TR-557,2025-07-10,7634,JjVjkbcV,19,Male,7,KlWRhT,Clothing,826.5175660329115,2
TR-558,2025-07-11,3281,gvCWxIjg,26,Male,1,ZgFuzN,Electronics,12.324604340245884,2
TR-559,2025-07-12,2214,HtmGrTzZ,24,Male,7,HoxzxF,Electronics,656.3208880498912,3
TR-560,2025-07-13,4195,iEltJegm,33,Male,4,VbradZ,Clothing,698.1965129127003,1
TR-561,2025-07-14,7359,tceRKvjN,26,Male,8,XRccgS,Electronics,442.08490156818567,3
TR-562,2025-07-15,4184,HJirQvGj,67,Male,8,skOIyu,Books,40.36096569762389,1
TR-563,2025-07-16,7095,MVlcAQAv,22,Male,8,cbFxEp,Books,247.81583634490062,1
TR-564,2025-07-17,3841,bHXvcBvq,58,Male,2,oQRWXg,Books,360.850142609472,5
TR-565,2025-07-18,7371,NZciBWRz,48,Male,3,PwfIDX,Electronics,747.9182259776577,1
TR-566,2025-07-19,7221,ChNNPBox,47,Female,5,QWrsDQ,Books,284.089833784971,5
TR-567,2025-07-20,6327,BiqhiURu,64,Male,1,JKALuF,Electronics,288.814082968867,5
TR-568,2025-07-21,8506,qaIUKoFQ,42,Female,9,AxNmDw,Books,588.7630467862579,5
TR-569,2025-07-22,2830,HAFYwfoz,63,Male,8,KfdnCx,Clothing,158.11199087216028,5
TR-570,2025-07-23,6728,amiLQCCT,45,Female,3,DwqBdq,Clothing,575.6522222306793,4
TR-571,2025-07-24,7868,HpfKKtCe,35,Male,6,poKvzb,Clothing,856.642332214405,5
TR-572,2025-07-25,2995,qErfkzfm,26,Female,7,eYWREq,Books,742.7797308324654,1
TR-573,2025-07-26,5022,zCaGOsQb,57,Female,3,JVChTr,Electronics,172.24534859918174,3
TR-574,2025-07-27,2539,qoOFtDHH,39,Female,10,QojRJL,Books,890.8262011878401,3
TR-575,2025-07-28,2492,pqsWLEWL,64,Male,9,NVcBDY,Clothing,203.5791243929386,2
TR-576,2025-07-29,2649,TsKkzxoC,31,Male,6,ikzlyg,Books,96.17189490403015,5
TR-577,2025-07-30,1961,CLlCqaQZ,18,Male,4,ambeVG,Electronics,886.4046919435405,2
TR-578,2025-07-31,4120,YlkDoKkk,52,Female,4,FMoaBg,Clothing,982.9387320591792,4
TR-579,2025-08-01,2568,OEWIfpyg,23,Female,10,RVgFcg,Electronics,349.54399653553344,3
TR-580,2025-08-02,4395,gQhDABCY,54,Female,1,ZyezBg,Electronics,57.63962737252604,1
TR-581,2025-08-03,9241,bIWUiJYu,66,Male,10,DAUurB,Clothing,737.7526997772684,4
TR-582,2025-08-04,2947,yaXIJLyC,28,Female,10,djksGq,Electronics,260.5070106392378,4
TR-583,2025-08-05,2202,QmnZCWGt,28,Female,4,mHEUvo,Clothing,293.5709164591358,1
TR-584,2025-08-06,3717,KujOZCEv,27,Female,4,dQVYRl,Books,766.8488909623246,5
TR-585,2025-08-07,3603,vUaKKTRH,26,Female,4,dSBZHy,Electronics,426.9660749555696,4
TR-586,2025-08-08,6475,zbWfazfr,60,Male,7,wCCJlA,Books,447.9008604984083,2
TR-587,2025-08-09,3560,MLsWcXyb,33,Female,8,bDDkcy,Clothing,83.10760047241088,3
TR-588,2025-08-10,8238,mJQAPsSn,60,Male,4,sNOVTp,Books,392.4348994585205,4
TR-589,2025-08-11,5457,ZhLmLEXq,66,Female,5,xyJpec,Electronics,696.3205592945158,5
TR-590,2025-08-12,7121,dFPzEvaJ,25,Female,9,sNjuWs,Electronics,953.1279841103916,1
TR-591,2025-08-13,9397,NpBTEKdM,59,Female,9,lVgEZq,Clothing,529.4746166525905,5
TR-592,2025-08-14,3984,PaIKCVqt,43,Male,6,nPSisV,Books,916.9865191213015,1
TR-593,2025-08-15,9077,dGIpUxuM,21,Male,8,qVWNkF,Clothing,236.28116276359128,4
TR-594,2025-08-16,2997,bZCSbFxG,67,Female,5,kmrVsW,Books,535.2425292052218,5
TR-595,2025-08-17,8627,uaNECFTH,36,Male,7,kqLEmT,Electronics,203.03286146665803,3
TR-596,2025-08-18,2494,IrUbsViN,53,Male,8,TKCRIa,Clothing,484.7929285223537,2
TR-597,2025-08-19,5831,QLFuyXXD,58,Male,5,zIMhlA,Electronics,364.64629998361465,4
TR-598,2025-08-20,1335,nAXfRokI,30,Female,3,AagQZi,Clothing,53.171798244340906,2
TR-599,2025-08-21,8667,idSKqdKt,24,Male,10,tTNWPd,Electronics,60.202774156423196,4
TR-600,2025-08-22,1873,bPycvwqP,57,Female,3,oQxwpk,Books,969.8152631918696,5
TR-601,2025-08-23,5178,qICcarPb,42,Male,10,ZlaUQS,Clothing,672.8442722844873,4
TR-602,2025-08-24,2065,KSDPsMWZ,47,Female,7,NhVjaL,Books,843.3537778708646,3
TR-603,2025-08-25,6169,mLwqQNuI,57,Female,10,gfiiBI,Books,464.66789870214336,2
TR-604,2025-08-26,1563,sDojvnjJ,51,Female,8,pcMIZX,Books,92.47955301571308,1
TR-605,2025-08-27,8505,XmzLuyPT,29,Male,7,VjPMRq,Books,128.32222411776146,1
TR-606,2025-08-28,4172,JtjQQaSr,65,Male,5,kMUyLG,Clothing,247.98941191186847,2
TR-607,2025-08-29,9386,sOqlAqJH,21,Female,8,NQalhs,Electronics,480.67901314542416,2
TR-608,2025-08-30,5820,PSmroxyv,38,Female,1,YUelkG,Clothing,301.5354791777498,3
TR-609,2025-08-31,7928,FirjFgqb,37,Male,3,dYEsXA,Clothing,313.68668825755674,5
TR-610,2025-09-01,9221,DkJLCkkN,20,Male,7,SmBEVV,Books,147.66805359691466,2
TR-611,2025-09-02,5106,hmQLOBKc,42,Male,8,yfZuom,Clothing,943.8252576870052,2
TR-612,2025-09-03,7009,wqhErBvK,42,Male,5,CeXhzb,Electronics,330.5422612268064,2
TR-613,2025-09-04,9364,aviHigsi,70,Male,10,Knbzvl,Books,808.6823778281572,1
TR-614,2025-09-05,7371,gsXfiIdM,33,Male,1,qeNIEw,Clothing,67.53225540428042,5
TR-615,2025-09-06,5395,rZSdSOSZ,50,Male,1,QKFKeo,Clothing,639.0200231504849,1
TR-616,2025-09-07,4218,FCtDeyJE,70,Male,9,qAmxvR,Books,928.8013994740109,1
TR-617,2025-09-08,3241,IsjEFALT,27,Male,5,CfzPTH,Electronics,321.3460219239192,5
TR-618,2025-09-09,9708,IYLZhyCq,48,Male,1,lkNVRA,Books,73.15352142038492,1
TR-619,2025-09-10,3004,zIHrimAb,23,Male,5,pwSODs,Clothing,600.769974129967,2
TR-620,2025-09-11,1877,NaWdDCcc,62,Female,6,NWTaLI,Clothing,437.9574304018569,2
TR-621,2025-09-12,2396,eZuUtcdN,35,Female,7,snYoyE,Clothing,580.8422593891011,4
TR-622,2025-09-13,4970,mOjEnnNl,29,Female,1,ZMlOkd,Electronics,592.7829768767725,1
TR-623,2025-09-14,4450,eNHqcKId,44,Male,8,AZzLGt,Books,952.7717501025052,1
TR-624,2025-09-15,3628,fWcjRdNd,68,Male,6,XXDTIW,Books,408.8695192507224,5
TR-625,2025-09-16,5926,IdJSTNea,65,Female,10,PNgUTW,Books,818.6035828607105,2
TR-626,2025-09-17,8117,GDifYAFM,34,Female,5,ZUESqQ,Books,448.8667219123667,3
TR-627,2025-09-18,3936,BmUqtXha,29,Female,4,ZZzirv,Clothing,972.4456368672472,1
TR-628,2025-09-19,6781,DwbJJXUK,41,Female,7,EaVMzy,Clothing,256.8402504463518,4
TR-629,2025-09-20,2865,rhpanNEg,58,Male,6,AmXyjB,Books,77.35576087175326,5
TR-630,2025-09-21,6383,EFnkmzeD,54,Male,5,BgbnKd,Clothing,914.0898164686537,2
TR-631,2025-09-22,9045,HfXJaNoZ,22,Female,5,lcfxAu,Clothing,84.2943863821156,1
TR-632,2025-09-23,3202,royadrWN,53,Female,5,PeNooy,Electronics,468.249201407911,4
TR-633,2025-09-24,8634,CbIuNTbq,66,Female,3,driNHt,Electronics,778.3025264799807,3
TR-634,2025-09-25,8939,XyjEVYzb,52,Female,8,pHQEgE,Clothing,492.93264593155004,3
TR-635,2025-09-26,2237,GIkLxwyw,46,Female,9,erNcKs,Clothing,357.99315294796116,3
TR-636,2025-09-27,4461,wfCeXyrq,66,Male,4,QPKVRo,Electronics,709.9467938079749,2
TR-637,2025-09-28,8324,VqxdQyzQ,27,Male,7,riQlnU,Electronics,155.68978777891084,4
TR-638,2025-09-29,1113,KJLWlXzA,52,Male,7,cuIfOu,Electronics,649.7476548809958,1
TR-639,2025-09-30,5508,XdchhvOa,22,Male,4,CBtCHo,Clothing,984.2395727845546,5
TR-640,2025-10-01,3068,iIgIykEG,41,Male,6,rfGOtn,Books,496.386584545117,1
TR-641,2025-10-02,8130,grQwSvih,59,Female,7,hzgofy,Electronics,135.56550460257444,2
TR-642,2025-10-03,4010,sDVkqOGg,30,Female,7,sNEfBF,Books,982.3144704750518,4
TR-643,2025-10-04,7134,cNYpMOfu,63,Male,7,XbPhkT,Books,757.9782715706943,2
TR-644,2025-10-05,6996,yOXdYRhs,58,Male,1,IkHvOs,Electronics,543.7875110727376,2
TR-645,2025-10-06,5009,mOfxdaYd,65,Male,4,zGswcr,Electronics,624.8606573608935,5
TR-646,2025-10-07,5824,DBmiDoyL,62,Male,5,ycNrOB,Electronics,771.2558931789935,2
TR-647,2025-10-08,5443,pUTusDzl,63,Male,3,zmOiGD,Books,522.0477595312566,1
TR-648,2025-10-09,3274,tffZCcaY,27,Male,5,wmDetU,Books,612.6948469548579,4
TR-649,2025-10-10,4092,YvVGDzVT,24,Male,10,GVxFAX,Electronics,740.5759707686708,2
TR-650,2025-10-11,8224,RrKYKSfb,57,Male,5,rvnvqK,Electronics,368.2907135566475,5
TR-651,2025-10-12,2730,TllzhqyB,35,Female,8,YnADNy,Electronics,339.1000824445121,1
TR-652,2025-10-13,4729,kjdYONGG,18,Male,4,DOBNVN,Books,161.08746368155087,5
TR-653,2025-10-14,8118,lLdTxiTq,31,Female,10,ycSOFS,Clothing,986.4713210526651,5
TR-654,2025-10-15,9668,jpJKToZC,25,Female,7,VToxXx,Electronics,857.7193925085229,5
TR-655,2025-10-16,7256,DXNTMYBE,47,Female,9,IaHNJq,Clothing,623.1516903076792,5
TR-656,2025-10-17,1017,PXPijOcp,57,Male,10,ZjWBsA,Books,853.1049716358799,1
TR-657,2025-10-18,7490,zKSwhVOk,23,Female,3,bUcAJe,Books,356.8555085278714,1
TR-658,2025-10-19,9484,GQjPTSVI,25,Female,2,XjVBRs,Clothing,80.37933577422976,2
TR-659,2025-10-20,8917,oPZjyXxL,60,Male,1,NltiJK,Electronics,838.0273534522295,3
TR-660,2025-10-21,6803,xaXdbDiR,18,Female,9,sZhvhP,Electronics,74.49925479885385,4
TR-661,2025-10-22,2901,ikDSnARG,70,Female,3,SSnPtZ,Electronics,716.6162777240214,1
TR-662,2025-10-23,6822,cDVlixcG,33,Male,6,hHRSel,Books,659.1763314809008,3
TR-663,2025-10-24,1556,NqRNsiin,42,Male,3,YHhLne,Books,955.9892851970075,3
TR-664,2025-10-25,5564,JlopYILy,68,Female,10,EQsiCS,Books,756.2050468591655,2
TR-665,2025-10-26,2950,mGfeUCwW,22,Female,4,GcWgxJ,Electronics,723.4485952216537,3
TR-666,2025-10-27,8830,PhWemrbY,44,Female,3,PWFXUr,Electronics,660.2074881008541,3
TR-667,2025-10-28,9159,EOkCGnXb,37,Female,3,ioKpMh,Electronics,846.1896155953023,4
TR-668,2025-10-29,5875,kLDsyLXq,27,Male,5,wGQbMO,Electronics,951.3022322039712,2
TR-669,2025-10-30,8029,duPnUlch,37,Male,7,dlMvxV,Electronics,630.9928240563646,5
TR-670,2025-10-31,7756,fIXaYaiE,51,Female,2,wOEDoz,Electronics,719.84175755229,1
TR-671,2025-11-01,9665,CvdySJMJ,58,Male,7,LwZtUJ,Books,22.5763988165251,5
TR-672,2025-11-02,2584,cJbcVPPG,26,Female,7,fhiJKT,Electronics,321.13168233838763,4
TR-673,2025-11-03,4049,jLOkDlyG,56,Female,8,gDfSpq,Electronics,443.26087509238073,4
TR-674,2025-11-04,8021,RTEeMkJd,70,Female,8,Ukxpgb,Clothing,169.74943556455383,5
TR-675,2025-11-05,8657,kpPejZqw,64,Male,8,RWYuRK,Electronics,399.94059876987876,4
TR-676,2025-11-06,2270,fauqwepL,29,Male,8,HMhwTH,Clothing,901.5543707137701,5
TR-677,2025-11-07,2732,oRzXxAEs,54,Male,6,UFywEd,Electronics,677.7529443043892,5
TR-678,2025-11-08,9562,zUrKhVyI,67,Female,3,scubGy,Electronics,878.0737307520841,1
TR-679,2025-11-09,5815,hpsKGYSB,27,Female,10,tmHtkq,Clothing,513.6869337347212,2
TR-680,2025-11-10,3353,LYNRAbuU,61,Male,4,WMMUcs,Clothing,172.09704032257827,1
TR-681,2025-11-11,9055,RrMiFJgR,29,Male,10,LgxjWr,Clothing,88.09659765112076,2
TR-682,2025-11-12,3137,ICOvrkpO,51,Male,10,rlvCut,Books,941.0027357497934,4
TR-683,2025-11-13,3809,KsBtPJpB,65,Male,7,xnKrGq,Electronics,367.54682810572774,3
TR-684,2025-11-14,5399,pUMlAvUU,68,Male,5,gOBIOg,Electronics,122.3557118829412,1
TR-685,2025-11-15,4985,qBsofKsK,19,Female,2,XMevgG,Electronics,93.19505370269083,5
TR-686,2025-11-16,3488,pQiobSji,43,Male,2,MYvkNN,Electronics,176.7025617350991,2
TR-687,2025-11-17,1435,GZXugNUE,69,Female,10,LKVcew,Electronics,533.5772424928743,1
TR-688,2025-11-18,6300,UMNCencV,32,Male,3,nfglMC,Clothing,886.119373996605,1
TR-689,2025-11-19,6992,ewQQzFlH,36,Male,1,cskIiP,Electronics,776.4718453224518,4
TR-690,2025-11-20,6567,UmpCpFxF,24,Female,6,nhXwVA,Books,900.8359059106407,4
TR-691,2025-11-21,8698,qSNFcBPi,60,Male,3,DeOjLX,Clothing,934.7768478635725,2
TR-692,2025-11-22,5543,DpjOfooR,60,Male,6,fKejmj,Electronics,657.0251028383052,4
TR-693,2025-11-23,3903,dbcBGbFC,25,Female,1,FNRXaA,Clothing,835.0943915149304,3
TR-694,2025-11-24,4998,GcQKBDGd,41,Female,5,WZrazd,Clothing,276.26211771795926,4
TR-695,2025-11-25,6203,UmiMlyOP,30,Male,3,nSpOBn,Books,191.78202127654444,2
TR-696,2025-11-26,9666,vTHkEhCM,27,Male,8,GVWicx,Books,994.4030245298185,5
TR-697,2025-11-27,1338,wDXUOUOU,51,Male,9,HItkGv,Books,634.669102302484,1
TR-698,2025-11-28,4873,wybjoCPP,25,Male,10,FtjlAA,Clothing,842.2388583734004,4
TR-699,2025-11-29,4434,PGnSTICX,21,Male,3,IBJKrG,Books,993.7840769850508,5
TR-700,2025-11-30,6436,vRkMScBB,34,Female,4,nxkHlH,Clothing,748.8184910016429,2
TR-701,2025-12-01,4428,piHfZEEv,26,Male,7,RllGCh,Electronics,662.5445749383266,2
TR-702,2025-12-02,6843,gHivAUOY,30,Female,7,Jwbpzi,Electronics,408.0253343474213,3
TR-703,2025-12-03,7621,sDNyDbJx,21,Male,10,FzwMCE,Books,690.7579349915189,5
TR-704,2025-12-04,1891,jhxRUzBp,54,Female,9,iFQQES,Electronics,714.5759119940644,1
TR-705,2025-12-05,6614,oADqchmz,47,Female,7,tWPQTg,Clothing,360.31727805052054,4
TR-706,2025-12-06,6921,jrqqTivQ,62,Female,8,ODVAUW,Books,492.2417922707213,2
TR-707,2025-12-07,2737,MdxgDpJy,60,Female,5,QBDTKZ,Clothing,529.256469900872,3
TR-708,2025-12-08,7622,gvimLtRe,43,Female,3,XRIGyc,Books,686.4227476644171,4
TR-709,2025-12-09,3174,eHuAowhe,50,Female,2,AxIPFS,Electronics,834.9494935011985,3
TR-710,2025-12-10,9728,BlRbrUjA,23,Female,4,rtyjfp,Clothing,530.6993497820943,2
TR-711,2025-12-11,2828,IouaXWJM,21,Male,7,cBiEoN,Clothing,621.8674315734029,2
TR-712,2025-12-12,9235,DRmTGFCH,41,Male,8,ofQZgV,Books,620.9399906156991,4
TR-713,2025-12-13,7168,TpkDjduO,23,Female,9,FywXVx,Books,98.8620682593922,2
TR-714,2025-12-14,2607,ddyIJuyZ,18,Male,2,foDwtu,Electronics,900.800342136299,3
TR-715,2025-12-15,9360,JFhDEhya,50,Male,6,vhuUty,Books,664.8027803888604,5
TR-716,2025-12-16,6103,qNRwJvAI,59,Female,8,zTzbNd,Electronics,933.4335889790657,4
TR-717,2025-12-17,9205,PqmWPJWv,27,Male,5,zUIyeA,Clothing,479.2785771871752,4
TR-718,2025-12-18,9364,OnqfqERE,44,Female,1,PlySrD,Electronics,318.86085241210037,1
TR-719,2025-12-19,5308,krCxfIXz,33,Male,9,VpKfZn,Clothing,294.68813058900986,5
TR-720,2025-12-20,4123,CEsxoScw,55,Male,7,bxURZs,Electronics,691.7467836314895,5
TR-721,2025-12-21,5662,hOpefTbf,34,Male,5,BsgRva,Electronics,65.89913912944434,2
TR-722,2025-12-22,5376,hJNxTnJw,67,Male,7,wqrtxe,Books,316.6324089353702,2
TR-723,2025-12-23,1199,SDFUNxnp,32,Male,3,hNiNyJ,Clothing,922.4595312574066,1
TR-724,2025-12-24,9226,QrTXvXsX,59,Male,5,pEduSt,Books,809.677734385663,2
TR-725,2025-12-25,5035,xkdEqMVj,48,Female,2,nbzjFJ,Electronics,781.6756844364833,2
TR-726,2025-12-26,6915,EvpzrRyk,52,Male,2,YcFQdj,Electronics,675.4112655420353,2
TR-727,2025-12-27,8908,KVoxCJVf,44,Male,3,AXTmSt,Books,813.1869122747688,4
TR-728,2025-12-28,5111,cOlycHHn,64,Female,9,sIOcYA,Clothing,172.35957896297995,4
TR-729,2025-12-29,6362,kBynFCTD,61,Male,1,RoLTyl,Books,67.03868696169624,1
TR-730,2025-12-30,3485,znokpeEo,39,Male,5,UnwqGx,Clothing,311.28785236380355,5
TR-731,2025-12-31,4416,SeyjOhbx,63,Male,6,puMpDW,Electronics,106.60851062885627,5
TR-732,2026-01-01,1864,aSzyMYrF,34,Female,9,tAtFxM,Books,609.0986623302853,5
TR-733,2026-01-02,1550,XUUNFUsH,24,Female,10,BHpofJ,Books,757.0526390859551,3
TR-734,2026-01-03,7460,krgyvxdc,45,Female,3,aNteLS,Books,84.84384183860624,3
TR-735,2026-01-04,5693,GColqOWh,53,Male,2,rAnPIy,Electronics,39.32919190832752,3
TR-736,2026-01-05,1717,ZCWPzAbY,66,Female,1,TFZAQI,Clothing,124.70681797312709,5
TR-737,2026-01-06,1643,GxdwzDYE,64,Female,3,EbVTMU,Clothing,404.92134615364773,1
TR-738,2026-01-07,6803,qebqbvYJ,31,Male,4,FNrpAv,Clothing,948.5714063279396,5
TR-739,2026-01-08,2717,fJUTjpZt,30,Female,4,iSfiCl,Electronics,423.08373355053413,5
TR-740,2026-01-09,6986,POrxREKI,64,Female,5,fikkuk,Electronics,244.84165631156245,2
TR-741,2026-01-10,5541,vQTYPjck,29,Female,4,xLsSSB,Electronics,261.53237907990837,5
TR-742,2026-01-11,1513,kzlmnZhw,49,Female,4,zBDial,Clothing,18.010417613665876,2
TR-743,2026-01-12,8392,YTSCAQEp,40,Female,9,BhEzAY,Clothing,700.1222884419001,2
TR-744,2026-01-13,3089,HPlIMHnZ,46,Male,3,lLGKGg,Books,412.36006663422745,2
TR-745,2026-01-14,3942,avGwuDBc,55,Male,6,iXJZsn,Electronics,732.9063070692631,5
TR-746,2026-01-15,8025,GMKIWeUs,70,Male,6,CvBaTa,Books,448.90848612761243,3
TR-747,2026-01-16,6844,KgcBNvrD,68,Male,5,YkRTrS,Electronics,145.77439621980332,1
TR-748,2026-01-17,2570,kuMmKBhi,49,Female,5,rgugJv,Clothing,732.305700241474,3
TR-749,2026-01-18,3056,pdhVCvNB,64,Male,6,vXAqvg,Books,418.54668465396344,3
TR-750,2026-01-19,8638,kQgFZDUU,26,Male,10,gMQYHV,Clothing,907.2487208781984,4
TR-751,2026-01-20,3846,aJqQJFBf,30,Female,4,qbJboZ,Clothing,193.89290147064116,3
TR-752,2026-01-21,8760,jluHZaDH,48,Female,6,GNEtju,Clothing,872.305544178804,2
TR-753,2026-01-22,5167,nrKerttv,68,Female,9,wLAoHW,Electronics,993.2618102803148,4
TR-754,2026-01-23,9931,Kcypvklv,29,Female,10,oYOVpa,Clothing,132.8707378537841,1
TR-755,2026-01-24,9945,ZdXNtQaK,45,Female,7,rCFBAp,Electronics,611.4057989684815,4
TR-756,2026-01-25,8493,CPcMYoSg,23,Male,5,JlHrKm,Clothing,138.39924443652956,1
TR-757,2026-01-26,5240,FJvTbzua,43,Male,2,hBStrr,Electronics,660.0017870394563,2
TR-758,2026-01-27,2421,OlJpSDAy,45,Female,10,JyYxrI,Books,716.2514320921001,5
TR-759,2026-01-28,5015,nJlYrIXw,24,Female,10,wyiwNI,Books,722.2841372799925,2
TR-760,2026-01-29,9608,SZvgpLCP,36,Male,10,yKJtaX,Clothing,727.5874177498008,4
TR-761,2026-01-30,5632,PDvmcymw,27,Male,6,FNkSUd,Clothing,875.839475654451,5
TR-762,2026-01-31,3402,twCddIUr,40,Male,7,fldROe,Electronics,328.8976696279335,1
TR-763,2026-02-01,7297,heFOdgiT,43,Female,2,OiftZc,Books,629.8926432001459,4
TR-764,2026-02-02,6156,lXiUYvpG,62,Female,10,egmblf,Clothing,391.6477652560413,1
TR-765,2026-02-03,9614,nuMldrtL,64,Female,1,dHovaQ,Books,721.8531826040611,3
TR-766,2026-02-04,7913,PEYMkvuH,24,Male,7,AbXvSs,Electronics,797.6285616043008,3
TR-767,2026-02-05,5908,YTQOUqMO,43,Male,5,LqzyCA,Electronics,567.9016456829894,4
TR-768,2026-02-06,6734,HMpSJnRk,21,Female,2,quzfDk,Electronics,16.362586960110157,5
TR-769,2026-02-07,3106,yHZZzKKX,19,Male,2,rimMMx,Electronics,246.81196009481013,5
TR-770,2026-02-08,6654,lQEAiljm,36,Female,8,Jmlgsr,Clothing,673.9904612958023,1
TR-771,2026-02-09,8431,vvhIgpfG,64,Male,1,EPHUAb,Clothing,986.2954897332758,4
TR-772,2026-02-10,1994,jQAtoivJ,70,Male,9,WPFoDB,Clothing,853.5179363704877,1
TR-773,2026-02-11,2400,BpRGXJcG,32,Female,6,yfaqwi,Electronics,525.6295761924191,3
TR-774,2026-02-12,3471,eNNXrkWl,33,Female,6,TTLoVV,Electronics,320.1171751336838,2
TR-775,2026-02-13,4660,eKxDnAhr,26,Male,8,DomZwI,Books,693.3463711816894,5
TR-776,2026-02-14,7601,wHherkks,32,Female,2,vErqOq,Books,731.762076755721,1
TR-777,2026-02-15,5348,qOKrlJWD,70,Male,5,SnaHTK,Clothing,458.7738510558633,2
TR-778,2026-02-16,4963,JyCnLGAO,53,Male,6,XwyuNQ,Books,359.1166591206933,1
TR-779,2026-02-17,1449,owSNGYyo,54,Male,4,gvfgEH,Books,250.10719301292613,2
TR-780,2026-02-18,2663,NEnZWCRJ,47,Female,7,mgpQPQ,Electronics,793.4033029332868,1
TR-781,2026-02-19,2580,VTmChrZp,40,Female,10,gUraoq,Clothing,754.7118178595177,1
TR-782,2026-02-20,4464,znvzjSPN,69,Male,9,lcZukN,Electronics,682.950307768535,3
TR-783,2026-02-21,7554,OGWeUkWA,62,Female,1,clmLgh,Books,165.76877290873244,3
TR-784,2026-02-22,7268,QiMHyDWq,52,Male,5,XiyNyD,Electronics,12.707040832184282,3
TR-785,2026-02-23,4641,tMIMESGy,42,Female,6,PJsIgZ,Electronics,361.4608830066255,5
TR-786,2026-02-24,4125,gWGSAPmo,30,Male,1,VrMnyf,Books,316.751908392053,4
TR-787,2026-02-25,6598,YVtXBMNj,63,Female,2,eWhySQ,Books,680.0979085281755,1
TR-788,2026-02-26,3959,cjcifenv,63,Female,5,ioVpAy,Electronics,571.7145365154203,1
TR-789,2026-02-27,6062,kqqOTIDm,19,Male,3,jYjaDk,Books,825.7350554755612,3
TR-790,2026-02-28,6357,DyZbVTcV,40,Male,9,cKAyAI,Clothing,705.2546186894009,5
TR-791,2026-03-01,7183,MlHuRVCS,59,Female,9,YpgkwT,Books,736.0387746256508,4
TR-792,2026-03-02,4345,BFyjKEvS,59,Male,10,ElyFIM,Electronics,614.7442409626531,3
TR-793,2026-03-03,6820,YDFhPhKa,56,Female,3,hvXVKs,Electronics,499.75216484012395,2
TR-794,2026-03-04,8741,wAEKwAGt,66,Female,4,zXSsbt,Electronics,421.58464284574995,2
TR-795,2026-03-05,6737,XpaDxYpp,27,Female,3,DmIBGM,Books,673.5518956880726,4
TR-796,2026-03-06,8637,rOyKADzU,39,Male,2,ZMSpvg,Clothing,612.3993440473046,3
TR-797,2026-03-07,2389,HyzObfff,37,Male,2,cqEJBX,Electronics,977.5475889162677,3
TR-798,2026-03-08,4420,uyayNxuG,49,Male,8,bopuJy,Clothing,176.19316275737378,1
TR-799,2026-03-09,6194,HfBkiVev,42,Male,8,RReedV,Clothing,378.83853399699564,3
TR-800,2026-03-10,9994,ZlUGUOzJ,63,Female,1,KGNfTa,Books,750.6907853870606,2
TR-801,2026-03-11,5324,NYOdOtmA,61,Male,10,XcPpSW,Clothing,198.21402995942876,1
TR-802,2026-03-12,6478,HRLnUxMc,49,Female,4,vLCmxd,Electronics,275.567744209213,4
TR-803,2026-03-13,4621,hDOszhlX,60,Female,7,wezjbZ,Electronics,806.8239187861453,3
TR-804,2026-03-14,4782,gFsmqKbL,67,Female,1,xNJhgd,Books,884.5111891441137,3
TR-805,2026-03-15,8850,EqydmHEw,37,Male,10,kdNjFs,Clothing,532.9635460150614,4
TR-806,2026-03-16,6681,BTDLTbjm,49,Male,8,OFSKgp,Clothing,245.9267992957649,4
TR-807,2026-03-17,5771,ZiPgrQDi,26,Female,4,NQdoyt,Books,669.4932095080204,5
